state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop,deaths,cases,cases_per_capita,deaths_per_capita,death_rate,dcases,ddeaths
Alabama,2020-08-03,-1.0,6.0,44.0,1.0,-30.0,7.0,4903185,1633,92661,0.0002482060130303068,0.0003330488243865977,0.01762337984696906,1217.0,6.0
Alabama,2020-08-04,-4.0,5.0,38.0,-2.0,-29.0,7.0,4903185,1666,93702,0.00021231097745649102,0.00033977914355668814,0.017779769908860002,1041.0,33.0
Alabama,2020-08-05,-2.0,4.0,51.0,0.0,-30.0,7.0,4903185,1695,94654,0.00019415951060381895,0.00034569366646373733,0.017907325628076995,952.0,29.0
Alabama,2020-08-06,-8.0,3.0,40.0,-2.0,-30.0,8.0,4903185,1714,96592,0.00039525328944349514,0.00034956869871318336,0.017744740765280768,1938.0,19.0
Alabama,2020-08-07,-10.0,-2.0,45.0,-2.0,-30.0,8.0,4903185,1735,98301,0.00034854895338438246,0.00035385162909415,0.017649871313618375,1709.0,21.0
Alabama,2020-08-08,-12.0,3.0,68.0,12.0,-10.0,2.0,4903185,1755,100173,0.0003817926511033125,0.00035793061040935637,0.017519690934683,1872.0,20.0
Alabama,2020-08-09,-11.0,1.0,49.0,5.0,-17.0,3.0,4903185,1768,101334,0.0002367848653477278,0.00036058194826424047,0.017447253636489232,1161.0,13.0
Alabama,2020-08-10,-7.0,-1.0,30.0,-3.0,-30.0,7.0,4903185,1797,103020,0.0003438581248718965,0.00036649647117128966,0.017443214909726265,1686.0,29.0
Alabama,2020-08-11,-8.0,0.0,24.0,-5.0,-29.0,8.0,4903185,1847,103851,0.00016948167364682146,0.00037669392445930554,0.01778509595478137,831.0,50.0
Alabama,2020-08-12,-5.0,0.0,36.0,-2.0,-30.0,7.0,4903185,1882,104786,0.00019069237648589726,0.0003838321417609166,0.01796041455919684,935.0,35.0
Alabama,2020-08-13,-10.0,0.0,24.0,-3.0,-29.0,8.0,4903185,1890,105557,0.00015724472970120307,0.00038546373428699916,0.017905018141857007,771.0,8.0
Alabama,2020-08-14,-12.0,-5.0,24.0,-5.0,-30.0,8.0,4903185,1893,106309,0.00015336969745175996,0.0003860755814842801,0.017806582697607917,752.0,3.0
Alabama,2020-08-15,-12.0,2.0,51.0,6.0,-10.0,3.0,4903185,1896,107580,0.0002592192625813644,0.0003866874286815611,0.01762409369771333,1271.0,3.0
Alabama,2020-08-16,-11.0,0.0,51.0,6.0,-17.0,3.0,4903185,1898,108433,0.00017396855309355017,0.0003870953268130817,0.017503896415297926,853.0,2.0
Alabama,2020-08-17,-8.0,-1.0,36.0,-3.0,-29.0,6.0,4903185,1925,109004,0.00011645491654914061,0.0003926019515886103,0.017659902388903158,571.0,27.0
Alabama,2020-08-18,-8.0,0.0,37.0,-4.0,-27.0,7.0,4903185,1936,110361,0.0002767588822367509,0.00039484539131197377,0.01754242893775881,1357.0,11.0
Alabama,2020-08-19,-5.0,-1.0,42.0,-3.0,-29.0,6.0,4903185,1944,111478,0.00022781110645427385,0.00039647698383805626,0.017438418342632628,1117.0,8.0
Alabama,2020-08-20,-10.0,-2.0,31.0,-5.0,-28.0,7.0,4903185,1974,112449,0.00019803454285326552,0.0004025954558108658,0.017554624763225994,971.0,30.0
Alabama,2020-08-21,-10.0,-4.0,39.0,-5.0,-28.0,7.0,4903185,1996,113632,0.0002412717447944565,0.00040708233525759275,0.017565474514221347,1183.0,22.0
Alabama,2020-08-22,-11.0,1.0,67.0,3.0,-10.0,3.0,4903185,2011,114532,0.00018355415918428625,0.0004101415712439975,0.017558411622952536,900.0,15.0
Alabama,2020-08-23,-13.0,-1.0,47.0,1.0,-17.0,4.0,4903185,2013,115060,0.00010768510672144738,0.0004105494693755182,0.017495219885277247,528.0,2.0
Alabama,2020-08-24,-11.0,-5.0,33.0,-6.0,-28.0,7.0,4903185,2024,116710,0.0003365159585045213,0.00041279290909888166,0.017342130065975493,1650.0,11.0
Alabama,2020-08-25,-11.0,-4.0,26.0,-10.0,-28.0,8.0,4903185,2037,117242,0.00010850090298449022,0.00041544424695376576,0.017374319783012914,532.0,13.0
Alabama,2020-08-26,-6.0,-2.0,43.0,-7.0,-27.0,7.0,4903185,2045,119254,0.00041034552030975655,0.0004170758394798483,0.017148271756083654,2012.0,8.0
Alabama,2020-08-27,-10.0,-3.0,40.0,-7.0,-27.0,7.0,4903185,2076,121023,0.00036078589733000085,0.0004233982605184181,0.01715376416053147,1769.0,31.0
Alabama,2020-08-28,-12.0,-7.0,31.0,-9.0,-28.0,9.0,4903185,2107,122185,0.0002369888144134885,0.00042972068155698796,0.017244342595244915,1162.0,31.0
Alabama,2020-08-29,-11.0,0.0,62.0,-3.0,-11.0,3.0,4903185,2152,123889,0.0003475292080555789,0.00043889838951620224,0.01737038800862062,1704.0,45.0
Alabama,2020-08-30,-14.0,-5.0,38.0,-4.0,-18.0,4.0,4903185,2162,125235,0.0002745154425133865,0.0004409378801738054,0.01726354453627181,1346.0,10.0
Alabama,2020-08-31,-7.0,-4.0,45.0,-5.0,-28.0,6.0,4903185,2182,126058,0.0001678500811207427,0.00044501686148901176,0.017309492455853656,823.0,20.0
Alabama,2020-09-01,-2.0,6.0,53.0,-2.0,-27.0,6.0,4903185,2200,127616,0.00031775264445457405,0.00044868794467269746,0.017239217652958876,1558.0,18.0
Alaska,2020-02-15,5.0,3.0,14.0,2.0,1.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-16,15.0,5.0,29.0,6.0,1.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-17,3.0,-2.0,9.0,-6.0,-33.0,8.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-18,-2.0,-2.0,1.0,4.0,-2.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-19,0.0,-2.0,1.0,4.0,-3.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-20,3.0,3.0,5.0,1.0,2.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-21,-1.0,-2.0,1.0,5.0,5.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-22,5.0,3.0,13.0,3.0,4.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-23,12.0,4.0,16.0,1.0,2.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-24,4.0,1.0,7.0,4.0,3.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-25,6.0,-1.0,1.0,-1.0,3.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-26,12.0,6.0,7.0,2.0,3.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-27,10.0,6.0,13.0,9.0,2.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-28,12.0,5.0,13.0,8.0,6.0,-2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-02-29,13.0,9.0,9.0,12.0,5.0,-2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-01,18.0,14.0,6.0,16.0,5.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-02,6.0,6.0,4.0,6.0,1.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-03,11.0,9.0,-2.0,3.0,3.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-04,11.0,8.0,3.0,8.0,3.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-05,9.0,7.0,9.0,4.0,2.0,0.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-06,9.0,4.0,10.0,9.0,0.0,1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-07,12.0,10.0,17.0,9.0,3.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-08,13.0,8.0,34.0,9.0,2.0,-1.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-09,7.0,4.0,14.0,3.0,-10.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-10,13.0,6.0,11.0,2.0,-7.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-11,12.0,9.0,16.0,3.0,-8.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-12,12.0,19.0,21.0,-1.0,-9.0,2.0,731545,0,0,0.0,0.0,,0.0,0.0
Alaska,2020-03-13,7.0,19.0,16.0,0.0,-10.0,3.0,731545,0,1,1.366969906157516e-06,0.0,0.0,1.0,0.0
Alaska,2020-03-14,0.0,19.0,37.0,1.0,-1.0,1.0,731545,0,1,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-15,5.0,14.0,58.0,7.0,-1.0,0.0,731545,0,1,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-16,1.0,20.0,29.0,-6.0,-12.0,4.0,731545,0,1,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-17,-14.0,8.0,12.0,-12.0,-15.0,7.0,731545,0,3,2.7339398123150317e-06,0.0,0.0,2.0,0.0
Alaska,2020-03-18,-19.0,8.0,6.0,-12.0,-21.0,9.0,731545,0,5,2.733939812315032e-06,0.0,0.0,2.0,0.0
Alaska,2020-03-19,-26.0,4.0,15.0,-21.0,-25.0,10.0,731545,0,8,4.1009097184725485e-06,0.0,0.0,3.0,0.0
Alaska,2020-03-20,-28.0,3.0,23.0,-24.0,-25.0,12.0,731545,0,11,4.100909718472548e-06,0.0,0.0,3.0,0.0
Alaska,2020-03-21,-37.0,-1.0,1.0,-25.0,-20.0,8.0,731545,0,13,2.7339398123150295e-06,0.0,0.0,2.0,0.0
Alaska,2020-03-22,-30.0,-4.0,65.0,-30.0,-21.0,6.0,731545,0,18,6.834849530787581e-06,0.0,0.0,5.0,0.0
Alaska,2020-03-23,-36.0,-11.0,23.0,-37.0,-35.0,14.0,731545,0,30,1.640363887389019e-05,0.0,0.0,12.0,0.0
Alaska,2020-03-24,-37.0,-12.0,17.0,-39.0,-39.0,16.0,731545,0,34,5.467879624630066e-06,0.0,0.0,4.0,0.0
Alaska,2020-03-25,-40.0,-15.0,6.0,-42.0,-41.0,18.0,731545,1,41,9.568789343102614e-06,1.366969906157516e-06,0.024390243902439025,7.0,1.0
Alaska,2020-03-26,-40.0,-13.0,31.0,-42.0,-42.0,17.0,731545,1,56,2.050454859236274e-05,1.366969906157516e-06,0.017857142857142856,15.0,0.0
Alaska,2020-03-27,-42.0,-15.0,2.0,-50.0,-40.0,19.0,731545,1,58,2.7339398123150363e-06,1.366969906157516e-06,0.017241379310344827,2.0,0.0
Alaska,2020-03-28,-47.0,-15.0,11.0,-50.0,-30.0,11.0,731545,2,85,3.690818746625292e-05,2.733939812315032e-06,0.023529411764705882,27.0,1.0
Alaska,2020-03-29,-48.0,-27.0,18.0,-55.0,-33.0,10.0,731545,2,102,2.323848840467778e-05,2.733939812315032e-06,0.0196078431372549,17.0,0.0
Alaska,2020-03-30,-40.0,-17.0,15.0,-49.0,-46.0,18.0,731545,3,114,1.640363887389019e-05,4.100909718472548e-06,0.02631578947368421,12.0,1.0
Alaska,2020-03-31,-37.0,-15.0,15.0,-45.0,-44.0,18.0,731545,3,119,6.834849530787564e-06,4.100909718472548e-06,0.025210084033613446,5.0,0.0
Alaska,2020-04-01,-35.0,-8.0,3.0,-43.0,-44.0,18.0,731545,3,132,1.777060878004771e-05,4.100909718472548e-06,0.022727272727272728,13.0,0.0
Alaska,2020-04-02,-42.0,-14.0,-3.0,-50.0,-45.0,19.0,731545,3,143,1.5036668967732673e-05,4.100909718472548e-06,0.02097902097902098,11.0,0.0
Alaska,2020-04-03,-42.0,-14.0,2.0,-47.0,-43.0,20.0,731545,3,157,1.9137578686205227e-05,4.100909718472548e-06,0.01910828025477707,14.0,0.0
Alaska,2020-04-04,-47.0,-14.0,21.0,-50.0,-32.0,12.0,731545,5,171,1.9137578686205227e-05,6.83484953078758e-06,0.029239766081871343,14.0,2.0
Alaska,2020-04-05,-41.0,-17.0,29.0,-52.0,-32.0,9.0,731545,6,185,1.9137578686205227e-05,8.201819436945095e-06,0.032432432432432434,14.0,1.0
Alaska,2020-04-06,-37.0,-15.0,1.0,-49.0,-44.0,17.0,731545,6,190,6.834849530787564e-06,8.201819436945095e-06,0.031578947368421054,5.0,0.0
Alaska,2020-04-07,-38.0,-16.0,1.0,-48.0,-44.0,18.0,731545,6,213,3.144030784162289e-05,8.201819436945095e-06,0.028169014084507043,23.0,0.0
Alaska,2020-04-08,-38.0,-14.0,7.0,-49.0,-44.0,18.0,731545,7,226,1.777060878004771e-05,9.568789343102612e-06,0.030973451327433628,13.0,1.0
Alaska,2020-04-09,-38.0,-12.0,19.0,-48.0,-44.0,18.0,731545,7,235,1.2302729155417636e-05,9.568789343102612e-06,0.029787234042553193,9.0,0.0
Alaska,2020-04-10,-40.0,-10.0,28.0,-49.0,-44.0,19.0,731545,7,246,1.5036668967732673e-05,9.568789343102612e-06,0.028455284552845527,11.0,0.0
Alaska,2020-04-11,-41.0,-4.0,36.0,-52.0,-32.0,10.0,731545,8,257,1.5036668967732673e-05,1.0935759249260128e-05,0.0311284046692607,11.0,1.0
Alaska,2020-04-12,-55.0,-33.0,12.0,-59.0,-37.0,9.0,731545,8,272,2.0504548592362745e-05,1.0935759249260128e-05,0.029411764705882353,15.0,0.0
Alaska,2020-04-13,-36.0,-15.0,5.0,-51.0,-43.0,17.0,731545,8,277,6.834849530787564e-06,1.0935759249260128e-05,0.02888086642599278,5.0,0.0
Alaska,2020-04-14,-32.0,-13.0,19.0,-49.0,-41.0,18.0,731545,9,285,1.0935759249260145e-05,1.2302729155417643e-05,0.031578947368421054,8.0,1.0
Alaska,2020-04-15,-25.0,-5.0,-2.0,-47.0,-41.0,17.0,731545,9,293,1.0935759249260145e-05,1.2302729155417643e-05,0.030716723549488054,8.0,0.0
Alaska,2020-04-16,-29.0,-7.0,8.0,-47.0,-42.0,17.0,731545,9,300,9.5687893431026e-06,1.2302729155417643e-05,0.03,7.0,0.0
Alaska,2020-04-17,-32.0,-10.0,19.0,-44.0,-39.0,18.0,731545,9,309,1.2302729155417636e-05,1.2302729155417643e-05,0.02912621359223301,9.0,0.0
Alaska,2020-04-18,-33.0,-7.0,49.0,-44.0,-27.0,9.0,731545,9,314,6.834849530787564e-06,1.2302729155417643e-05,0.028662420382165606,5.0,0.0
Alaska,2020-04-19,-28.0,-11.0,44.0,-51.0,-28.0,7.0,731545,9,319,6.834849530787564e-06,1.2302729155417643e-05,0.02821316614420063,5.0,0.0
Alaska,2020-04-20,-25.0,-9.0,7.0,-44.0,-40.0,15.0,731545,9,321,2.7339398123150363e-06,1.2302729155417643e-05,0.028037383177570093,2.0,0.0
Alaska,2020-04-21,-27.0,-10.0,3.0,-46.0,-40.0,17.0,731545,9,329,1.0935759249260145e-05,1.2302729155417643e-05,0.02735562310030395,8.0,0.0
Alaska,2020-04-22,-24.0,-9.0,21.0,-45.0,-40.0,16.0,731545,9,335,8.201819436945109e-06,1.2302729155417643e-05,0.026865671641791045,6.0,0.0
Alaska,2020-04-23,-27.0,-8.0,26.0,-44.0,-40.0,16.0,731545,9,337,2.7339398123150363e-06,1.2302729155417643e-05,0.026706231454005934,2.0,0.0
Alaska,2020-04-24,-28.0,-8.0,33.0,-44.0,-37.0,16.0,731545,9,339,2.7339398123150363e-06,1.2302729155417643e-05,0.02654867256637168,2.0,0.0
Alaska,2020-04-25,-25.0,-2.0,85.0,-40.0,-25.0,7.0,731545,9,339,0.0,1.2302729155417643e-05,0.02654867256637168,0.0,0.0
Alaska,2020-04-26,-17.0,-3.0,101.0,-43.0,-25.0,5.0,731545,9,340,1.366969906157491e-06,1.2302729155417643e-05,0.026470588235294117,1.0,0.0
Alaska,2020-04-27,-14.0,-5.0,60.0,-39.0,-36.0,13.0,731545,9,345,6.834849530787564e-06,1.2302729155417643e-05,0.02608695652173913,5.0,0.0
Alaska,2020-04-28,-15.0,-4.0,58.0,-39.0,-37.0,5.0,731545,9,351,8.201819436945109e-06,1.2302729155417643e-05,0.02564102564102564,6.0,0.0
Alaska,2020-04-29,-12.0,1.0,47.0,-37.0,-37.0,14.0,731545,9,355,5.467879624630073e-06,1.2302729155417643e-05,0.02535211267605634,4.0,0.0
Alaska,2020-04-30,-16.0,0.0,44.0,-39.0,-37.0,14.0,731545,9,355,0.0,1.2302729155417643e-05,0.02535211267605634,0.0,0.0
Alaska,2020-05-01,-16.0,5.0,65.0,-35.0,-34.0,13.0,731545,9,364,1.230272915541769e-05,1.2302729155417643e-05,0.024725274725274724,9.0,0.0
Alaska,2020-05-02,-15.0,10.0,114.0,-27.0,-21.0,5.0,731545,9,365,1.366969906157491e-06,1.2302729155417643e-05,0.024657534246575342,1.0,0.0
Alaska,2020-05-03,-9.0,4.0,110.0,-43.0,-21.0,4.0,731545,9,368,4.100909718472473e-06,1.2302729155417643e-05,0.024456521739130436,3.0,0.0
Alaska,2020-05-04,-9.0,3.0,57.0,-36.0,-34.0,12.0,731545,9,370,2.7339398123150905e-06,1.2302729155417643e-05,0.024324324324324326,2.0,0.0
Alaska,2020-05-05,-6.0,9.0,81.0,-32.0,-33.0,12.0,731545,9,371,1.366969906157491e-06,1.2302729155417643e-05,0.02425876010781671,1.0,0.0
Alaska,2020-05-06,-6.0,6.0,89.0,-31.0,-33.0,12.0,731545,10,372,1.366969906157491e-06,1.366969906157516e-05,0.026881720430107527,1.0,1.0
Alaska,2020-05-07,-11.0,4.0,70.0,-36.0,-34.0,12.0,731545,10,374,2.7339398123150905e-06,1.366969906157516e-05,0.026737967914438502,2.0,0.0
Alaska,2020-05-08,-13.0,5.0,80.0,-34.0,-32.0,12.0,731545,10,377,4.100909718472582e-06,1.366969906157516e-05,0.026525198938992044,3.0,0.0
Alaska,2020-05-09,-8.0,21.0,152.0,-26.0,-18.0,3.0,731545,10,378,1.366969906157491e-06,1.366969906157516e-05,0.026455026455026454,1.0,0.0
Alaska,2020-05-10,2.0,23.0,163.0,-35.0,-17.0,1.0,731545,10,379,1.366969906157491e-06,1.366969906157516e-05,0.026385224274406333,1.0,0.0
Alaska,2020-05-11,-6.0,1.0,76.0,-34.0,-32.0,11.0,731545,10,379,0.0,1.366969906157516e-05,0.026385224274406333,0.0,0.0
Alaska,2020-05-12,-4.0,2.0,106.0,-31.0,-31.0,11.0,731545,10,383,5.467879624630073e-06,1.366969906157516e-05,0.02610966057441253,4.0,0.0
Alaska,2020-05-13,0.0,9.0,113.0,-28.0,-30.0,10.0,731545,10,383,0.0,1.366969906157516e-05,0.02610966057441253,0.0,0.0
Alaska,2020-05-14,-6.0,7.0,91.0,-31.0,-31.0,10.0,731545,10,383,0.0,1.366969906157516e-05,0.02610966057441253,0.0,0.0
Alaska,2020-05-15,-5.0,7.0,134.0,-26.0,-29.0,9.0,731545,10,388,6.834849530787564e-06,1.366969906157516e-05,0.02577319587628866,5.0,0.0
Alaska,2020-05-16,-7.0,13.0,164.0,-23.0,-16.0,2.0,731545,10,388,0.0,1.366969906157516e-05,0.02577319587628866,0.0,0.0
Alaska,2020-05-17,6.0,14.0,186.0,-28.0,-14.0,0.0,731545,10,388,0.0,1.366969906157516e-05,0.02577319587628866,0.0,0.0
Alaska,2020-05-18,0.0,4.0,79.0,-29.0,-31.0,10.0,731545,10,388,0.0,1.366969906157516e-05,0.02577319587628866,0.0,0.0
Alaska,2020-05-19,0.0,7.0,80.0,-27.0,-29.0,10.0,731545,10,400,1.6403638873890218e-05,1.366969906157516e-05,0.025,12.0,0.0
Alaska,2020-05-20,3.0,13.0,95.0,-25.0,-29.0,10.0,731545,10,401,1.366969906157491e-06,1.366969906157516e-05,0.02493765586034913,1.0,0.0
Alaska,2020-05-21,-3.0,12.0,78.0,-28.0,-30.0,10.0,731545,10,401,0.0,1.366969906157516e-05,0.02493765586034913,0.0,0.0
Alaska,2020-05-22,-3.0,12.0,124.0,-23.0,-32.0,9.0,731545,10,403,2.7339398123150905e-06,1.366969906157516e-05,0.02481389578163772,2.0,0.0
Alaska,2020-05-23,-8.0,14.0,151.0,-25.0,-16.0,1.0,731545,10,407,5.467879624629964e-06,1.366969906157516e-05,0.02457002457002457,4.0,0.0
Alaska,2020-05-24,3.0,15.0,147.0,-35.0,-17.0,1.0,731545,10,407,0.0,1.366969906157516e-05,0.02457002457002457,0.0,0.0
Alaska,2020-05-25,-14.0,2.0,131.0,-39.0,-66.0,15.0,731545,10,408,1.3669699061575995e-06,1.366969906157516e-05,0.024509803921568627,1.0,0.0
Alaska,2020-05-26,3.0,10.0,94.0,-25.0,-27.0,9.0,731545,10,410,2.733939812314982e-06,1.366969906157516e-05,0.024390243902439025,2.0,0.0
Alaska,2020-05-27,5.0,11.0,142.0,-20.0,-26.0,8.0,731545,10,411,1.366969906157491e-06,1.366969906157516e-05,0.024330900243309004,1.0,0.0
Alaska,2020-05-28,5.0,14.0,142.0,-18.0,-27.0,7.0,731545,10,424,1.777060878004771e-05,1.366969906157516e-05,0.02358490566037736,13.0,0.0
Alaska,2020-05-29,0.0,10.0,153.0,-19.0,-25.0,7.0,731545,10,429,6.834849530787564e-06,1.366969906157516e-05,0.023310023310023312,5.0,0.0
Alaska,2020-05-30,-2.0,14.0,152.0,-19.0,-7.0,1.0,731545,10,433,5.467879624630073e-06,1.366969906157516e-05,0.023094688221709007,4.0,0.0
Alaska,2020-05-31,9.0,14.0,125.0,-25.0,-7.0,1.0,731545,10,459,3.554121756009542e-05,1.366969906157516e-05,0.02178649237472767,26.0,0.0
Alaska,2020-06-01,9.0,17.0,103.0,-15.0,-25.0,7.0,731545,10,466,9.568789343102654e-06,1.366969906157516e-05,0.02145922746781116,7.0,0.0
Alaska,2020-06-02,7.0,15.0,103.0,-18.0,-25.0,8.0,731545,10,486,2.7339398123150363e-05,1.366969906157516e-05,0.0205761316872428,20.0,0.0
Alaska,2020-06-03,11.0,16.0,106.0,-12.0,-25.0,7.0,731545,10,504,2.4605458310835273e-05,1.366969906157516e-05,0.01984126984126984,18.0,0.0
Alaska,2020-06-04,6.0,15.0,138.0,-14.0,-26.0,7.0,731545,10,512,1.0935759249260145e-05,1.366969906157516e-05,0.01953125,8.0,0.0
Alaska,2020-06-05,3.0,13.0,163.0,-13.0,-24.0,6.0,731545,10,523,1.5036668967732618e-05,1.366969906157516e-05,0.019120458891013385,11.0,0.0
Alaska,2020-06-06,2.0,18.0,193.0,-7.0,-9.0,0.0,731545,10,535,1.6403638873890218e-05,1.366969906157516e-05,0.018691588785046728,12.0,0.0
Alaska,2020-06-07,15.0,19.0,195.0,-11.0,-7.0,-1.0,731545,10,543,1.0935759249260145e-05,1.366969906157516e-05,0.01841620626151013,8.0,0.0
Alaska,2020-06-08,3.0,8.0,90.0,-12.0,-25.0,7.0,731545,10,562,2.5972428216992764e-05,1.366969906157516e-05,0.017793594306049824,19.0,0.0
Alaska,2020-06-09,7.0,11.0,102.0,-13.0,-25.0,8.0,731545,11,572,1.3669699061575127e-05,1.5036668967732676e-05,0.019230769230769232,10.0,1.0
Alaska,2020-06-10,13.0,16.0,150.0,-7.0,-24.0,6.0,731545,11,592,2.7339398123150363e-05,1.5036668967732676e-05,0.018581081081081082,20.0,0.0
Alaska,2020-06-11,9.0,16.0,177.0,-5.0,-26.0,6.0,731545,11,609,2.323848840467778e-05,1.5036668967732676e-05,0.0180623973727422,17.0,0.0
Alaska,2020-06-12,6.0,14.0,200.0,-5.0,-27.0,5.0,731545,12,624,2.050454859236269e-05,1.640363887389019e-05,0.019230769230769232,15.0,1.0
Alaska,2020-06-13,5.0,19.0,226.0,13.0,-7.0,-1.0,731545,12,653,3.9642127278568e-05,1.640363887389019e-05,0.018376722817764167,29.0,0.0
Alaska,2020-06-14,18.0,21.0,243.0,1.0,-8.0,-3.0,731545,12,660,9.568789343102654e-06,1.640363887389019e-05,0.01818181818181818,7.0,0.0
Alaska,2020-06-15,14.0,13.0,165.0,-6.0,-26.0,6.0,731545,12,663,4.100909718472473e-06,1.640363887389019e-05,0.01809954751131222,3.0,0.0
Alaska,2020-06-16,13.0,12.0,147.0,-11.0,-25.0,7.0,731545,12,675,1.6403638873890218e-05,1.640363887389019e-05,0.017777777777777778,12.0,0.0
Alaska,2020-06-17,12.0,16.0,129.0,-8.0,-26.0,7.0,731545,12,695,2.7339398123150363e-05,1.640363887389019e-05,0.017266187050359712,20.0,0.0
Alaska,2020-06-18,8.0,14.0,144.0,-7.0,-26.0,6.0,731545,12,707,1.640363887389011e-05,1.640363887389019e-05,0.016973125884016973,12.0,0.0
Alaska,2020-06-19,3.0,12.0,124.0,-10.0,-26.0,6.0,731545,12,720,1.7770608780047817e-05,1.640363887389019e-05,0.016666666666666666,13.0,0.0
Alaska,2020-06-20,2.0,19.0,180.0,0.0,-10.0,0.0,731545,12,741,2.8706368029307854e-05,1.640363887389019e-05,0.016194331983805668,21.0,0.0
Alaska,2020-06-21,16.0,21.0,194.0,-3.0,-8.0,-2.0,731545,12,752,1.503666896773251e-05,1.640363887389019e-05,0.015957446808510637,11.0,0.0
Alaska,2020-06-22,9.0,8.0,146.0,-2.0,-28.0,6.0,731545,12,758,8.201819436945163e-06,1.640363887389019e-05,0.0158311345646438,6.0,0.0
Alaska,2020-06-23,11.0,10.0,126.0,-6.0,-27.0,7.0,731545,12,760,2.733939812314982e-06,1.640363887389019e-05,0.015789473684210527,2.0,0.0
Alaska,2020-06-24,14.0,16.0,145.0,-6.0,-26.0,7.0,731545,12,789,3.9642127278568e-05,1.640363887389019e-05,0.015209125475285171,29.0,0.0
Alaska,2020-06-25,10.0,15.0,160.0,-2.0,-26.0,6.0,731545,12,813,3.2807277747780436e-05,1.640363887389019e-05,0.014760147601476014,24.0,0.0
Alaska,2020-06-26,4.0,10.0,155.0,-6.0,-25.0,6.0,731545,14,833,2.7339398123150255e-05,1.9137578686205224e-05,0.01680672268907563,20.0,2.0
Alaska,2020-06-27,5.0,17.0,242.0,10.0,-10.0,-1.0,731545,14,851,2.4605458310835273e-05,1.9137578686205224e-05,0.01645123384253819,18.0,0.0
Alaska,2020-06-28,12.0,14.0,148.0,-6.0,-8.0,0.0,731545,14,880,3.9642127278568e-05,1.9137578686205224e-05,0.015909090909090907,29.0,0.0
Alaska,2020-06-29,12.0,13.0,152.0,-5.0,-26.0,6.0,731545,14,901,2.8706368029307854e-05,1.9137578686205224e-05,0.01553829078801332,21.0,0.0
Alaska,2020-06-30,20.0,19.0,170.0,0.0,-25.0,6.0,731545,14,937,4.9210916621670545e-05,1.9137578686205224e-05,0.014941302027748132,36.0,0.0
Alaska,2020-07-01,33.0,36.0,195.0,5.0,-26.0,4.0,731545,14,975,5.194485643398553e-05,1.9137578686205224e-05,0.014358974358974359,38.0,0.0
Alaska,2020-07-02,26.0,37.0,215.0,5.0,-31.0,3.0,731545,14,1014,5.331182634014313e-05,1.9137578686205224e-05,0.013806706114398421,39.0,0.0
Alaska,2020-07-03,11.0,31.0,288.0,-1.0,-53.0,7.0,731545,15,1060,6.288061568324589e-05,2.050454859236274e-05,0.014150943396226415,46.0,1.0
Alaska,2020-07-04,-17.0,19.0,303.0,-3.0,-26.0,-1.0,731545,16,1107,6.424758558940327e-05,2.1871518498520257e-05,0.014453477868112014,47.0,1.0
Alaska,2020-07-05,15.0,19.0,239.0,11.0,-14.0,-4.0,731545,16,1134,3.69081874662528e-05,2.1871518498520257e-05,0.014109347442680775,27.0,0.0
